light_intensity,soil_moisture,soil_temperature,air_humidity,air_temperature,Yield
694.5245874544953,66.19719764352831,23.991217087172853,20.781667793534695,19.793839247319756,med
614.1693147077692,17.02931993158667,18.76567328022952,22.656248703309323,12.357354914650623,low
517.5386209612768,20.617260323444828,24.188521206538955,75.15719753098125,34.017600973272486,low
360.1201953958481,23.39860658072558,12.614196008360006,70.91441996349093,31.194271794607033,med
225.26891586051363,84.89697969949519,11.29928209128681,63.30370682408564,31.27181558352749,low
896.7752989968685,67.12695457059422,30.043202076744794,47.15601540342448,34.44475341239537,low
264.0918771077401,81.58533248484221,23.689809403843405,85.3838215969995,23.569548535549004,low
714.8621561572199,52.11221287488905,28.289738043883297,26.530398562447168,11.810562519716914,low
397.6825872081172,22.763574409055067,31.794589164805043,37.53711898864354,39.27595767457394,low
469.5166334168855,24.569433255095944,29.742462678561978,72.69662204007008,24.94587149359417,med
644.290840750105,67.53614226178111,15.711368533282467,99.70671328453935,39.2437948644035,med
720.2605490775495,25.963396074331612,27.005706060782284,25.775872718334067,10.919575066174183,low
406.14631080897095,47.009836539145304,31.706812635209513,78.17352558130465,32.28119563599943,low
540.3946675584602,37.674799403757035,19.27596907461507,99.01196509888463,11.203275742374474,low
893.6251968979589,56.29403268579147,20.965385479739762,78.02061283321092,24.600068242741088,low
898.7385904653285,82.05614912090068,20.543023171836385,42.14622377880413,27.770509857800867,low
929.8906764933528,26.852975120453326,25.57416458908707,70.52481760740164,31.99339067245843,low
305.25414810180786,67.26599717456708,32.72581301664103,34.37464870961936,17.12629974771633,low
977.1160752333117,24.47815621675918,31.359627334239477,59.38222851584278,17.416932232095313,low
896.5999210180091,45.62442040021324,22.870433848242257,48.73866955198125,27.78852554304782,med
330.8190980680182,41.286522932140855,34.23530805838219,40.6506746160902,29.702099936238767,med
460.1520513797559,71.87785005492805,13.271841517958745,97.58568360628358,23.61368624150918,med
388.84037067717117,15.879739786401013,14.243947627188518,61.58191588448141,20.11009529293859,med
863.1066927060875,44.47100189294447,16.217856814690748,69.37159892832241,31.203316506563375,med
333.63352632075987,23.409537303065413,10.916785673338575,78.91216120525124,29.914135828654153,low
579.7047005998511,77.53363591753578,30.14175382375133,66.82834915174017,36.04813841539776,med
364.6729680294146,18.95356955181823,16.74374028792474,24.56694848714519,25.93508584003096,low
949.2845538359692,13.147483253480772,13.05274785025067,56.175922262674824,38.01625052583715,low
452.9248839814004,50.57878469507139,11.039321476259802,31.86745607696711,39.598903688765404,low
972.0949571488364,10.39519847475277,33.79529463558097,71.12959502524004,36.03754883560066,low
563.7918845070873,51.24768228634002,22.221164506423005,73.34914060368834,14.189537642689388,med
223.97887189814236,34.63439532729527,27.617019068416166,36.14827616983587,30.20297299974752,low
975.9296368858163,17.512057263153473,26.815052955628158,55.50001754436569,36.04426763132516,low
341.7198315579087,65.41007617809316,30.952882241202754,95.56913755792186,30.497440848689376,med
597.7398112067418,59.42777921609711,31.722624611967955,65.64877973110637,10.911611790905106,med
944.7589564055822,65.1621400825249,26.912834644431165,37.254012191817374,29.766564106979715,low
515.0915245233268,62.098638163319364,12.664825757699768,72.62762436824289,39.98241177311999,med
238.56963108844482,88.17393473770538,20.172699018071768,89.66027602698074,33.471564521748206,low
653.6130087893342,69.07593674010613,31.9628890325337,52.331225732082636,19.81099484689716,med
734.0747084508678,74.62767535530068,29.057128369415395,83.82509190869075,23.06749944438799,med
854.2673729400173,19.616724429648677,23.61222744902124,20.460692839849727,19.73757489700811,low
493.1692278971183,41.69381532874043,27.386680167246553,51.08464810162766,23.460808678675917,med
390.03530469946196,39.860143330347206,15.681740681578788,25.85567390147549,28.103457801441337,low
734.570238844013,59.55922768076916,21.58735109501431,50.38286241433838,35.90000948715476,med
615.2654281089744,48.33455021037848,10.641051645160893,47.299826210092505,21.405868563575712,med
519.0582247175204,56.413789538186585,23.34006366817196,68.63240742347557,32.94649784626385,med
850.3885909728748,67.44984609811955,33.88809239887337,21.45860661410893,15.873339570506383,low
206.0502999825137,61.79797713236824,32.450763723749674,39.47858372610394,37.8110363438892,low
248.2139122316487,84.75488214444114,18.790567180990863,28.11366627593732,24.57615277558977,low
405.42125417640636,32.78983215695383,17.682249123157163,84.24207182661307,26.174838300257633,low
449.04615932480294,58.826702664873466,27.90376685557984,41.8099200586827,22.406473045760546,med
297.50887466955805,24.491947962774425,27.02794634912457,34.515067815650156,25.754901510011805,low
767.2370093779462,18.55015384757951,24.182805490722586,40.525022696109104,38.887806257127394,low
586.8365173759398,74.47940398201266,23.755663553906544,23.473002628385533,28.994541267820672,med
961.1226737653257,58.1289456117065,30.479721485669756,90.73651706787263,16.842393158467974,low
369.63587192658133,58.87847910807934,20.27571174516762,87.18890422933762,37.000693701940335,low
482.7371034421745,28.949644717958563,29.513137881096547,41.984482843850884,34.67842955541035,low
538.9906029190103,63.403991943317635,12.388382845866705,69.90874597412585,23.55303036211687,high
669.2867705403793,23.441136619589074,28.421843623604552,89.02376620345828,16.50219400272327,low
276.5716444161294,11.891086883706912,26.04928751108165,68.56752288710246,26.4009223814221,med
385.55767689278036,41.27247967244117,24.861908379654324,59.741348708733554,39.63356560644662,low
309.1518020453865,65.6115643238075,20.107969202607304,54.25596919404918,31.527932969745287,med
753.9489210594957,89.30047949617506,13.20985723635313,28.328771950733305,31.730164513862235,low
662.7095336051273,31.932853324784467,11.985484224724665,26.852659967714445,36.82572623992355,low
353.49385977499435,35.86972496924166,15.6664100556747,48.39970446655499,12.0827152823828,low
615.2478327266163,15.409005087377192,30.00891269555904,38.69696655283464,26.200357438135317,med
904.0632700491666,62.07018952377553,23.323944663783383,45.94670024923005,19.990057391745935,med
735.5895641585521,89.5311488976934,26.545979746234465,64.622673389602,31.919515307177384,med
572.1644898269745,14.811387408062817,24.057420396947744,96.61002276043041,15.259088270729789,low
752.0039126565326,26.074695092724518,23.39569211182703,27.73411597173757,23.511128087745554,med
804.9306631161969,37.80572193911857,26.62279311218045,83.63599686317833,37.81533458438358,low
387.7136654843628,41.94527326474465,13.810400333260436,99.39868017267001,37.81002903772886,low
631.9657042244477,77.3626635501137,23.023949431801057,69.88685504022078,12.673732963480498,med
804.2163363974463,20.217078690818788,30.651690756313208,82.56224701363087,31.262340932289295,low
228.9283044198097,34.250268475626285,16.577814247771073,48.810912597721526,12.629282402915155,low
949.5662584248503,54.3041792569901,17.638107766450588,51.75852136594267,23.41607621514507,med
